term,ccode,section,instructor,org,expl_lvl,q_treat,visual,oral,help,interest,overall,attend,assign,notes,textbook,new_mat,assign_amt,outside,num_resp,enrolled,resp_rate
1155,['MATH 207'],1,Paula Smith,1.2857142857142858,2.8571428571428568,1.1428571428571428,1.5714285714285714,1.2857142857142858,1.6,1.7142857142857142,1.4285714285714286,1.5714285714285714,1.5714285714285714,1.6666666666666667,1.4285714285714286,2.571428571428572,3.0,2.4285714285714284,7,15,0.4666666666666667
1155,['MATH 225'],1,Jeff Biasse,1.75,2.6666666666666665,1.9166666666666667,1.8333333333333333,1.75,1.25,2.1666666666666665,1.5833333333333333,1.5833333333333333,1.5833333333333333,1.5,2.0,2.6666666666666665,3.0,2.083333333333333,12,35,0.34285714285714286
1155,['MATH 135'],1,Mukto Akash,1.8958333333333333,2.8125,1.6304347826086956,1.7872340425531914,1.7291666666666667,2.024390243902439,1.8333333333333333,1.8333333333333333,1.7142857142857142,1.5652173913043481,1.6285714285714286,1.6666666666666667,2.5625,2.7755102040816326,2.489795918367347,49,140,0.35
1155,['MATH 237'],1,Patrick Roh,2.2777777777777777,2.833333333333333,2.833333333333333,2.555555555555556,2.2777777777777777,2.7857142857142856,1.9444444444444444,2.5294117647058822,1.7222222222222223,1.6666666666666667,1.75,1.7222222222222223,2.555555555555556,2.7777777777777777,2.235294117647059,18,98,0.1836734693877551
1155,['MATH 237'],3,Sean Speziale,1.6595744680851063,2.9574468085106385,1.608695652173913,1.5531914893617018,1.680851063829787,2.0270270270270268,2.1333333333333333,1.702127659574468,1.1702127659574468,1.5652173913043481,1.8125,1.794871794871795,2.723404255319149,2.6170212765957452,2.4042553191489358,47,118,0.3983050847457627
1155,['MATH 136'],3,Brendan Rooney,2.0588235294117645,2.764705882352941,1.6470588235294117,2.8823529411764706,2.176470588235294,1.625,2.0588235294117645,2.117647058823529,1.5294117647058822,1.5882352941176472,1.8888888888888888,1.5294117647058822,2.764705882352941,2.8823529411764706,2.3529411764705883,17,45,0.37777777777777777
1155,['MATH 239'],1,Peter Nelson,1.7837837837837838,2.6578947368421053,1.6756756756756757,1.8108108108108107,1.7297297297297298,2.0,1.7105263157894737,1.7567567567567568,1.7894736842105263,1.5,2.0625,2.066666666666667,2.526315789473684,2.8421052631578947,2.27027027027027,38,117,0.3247863247863248
1155,['MTHEL 131'],1,Michelle Lennox,2.0,2.821428571428572,1.851851851851852,1.9642857142857144,1.7857142857142858,2.7222222222222223,1.9583333333333333,1.8571428571428568,1.3928571428571428,2.1904761904761907,1.75,2.0526315789473686,2.75,3.071428571428572,1.6428571428571428,28,81,0.345679012345679
1155,['PMATH 351'],1,Mahmood Alaghmandan,1.5555555555555556,2.7058823529411766,1.7222222222222223,1.6666666666666667,1.6111111111111112,1.6923076923076923,1.8333333333333333,1.7222222222222223,1.2777777777777777,1.5882352941176472,1.0,2.0,2.764705882352941,2.833333333333333,2.6875,18,26,0.6923076923076923
1155,['PMATH 352'],1,Michael Rubinstein,1.8333333333333333,3.083333333333333,1.5454545454545454,1.9166666666666667,1.5,2.0,1.25,1.3333333333333333,1.1666666666666667,1.6363636363636365,1.8333333333333333,2.0,3.1666666666666665,3.083333333333333,2.9090909090909087,12,19,0.631578947368421
1155,['PMATH 347'],1,David McKinnon,1.3,2.95,1.3,1.25,1.35,1.25,1.5263157894736843,1.3,1.4,1.55,1.3333333333333333,2.0,3.35,3.05,2.25,20,29,0.6896551724137931
1155,['PMATH 330'],1,Stephen New,1.6,2.6,1.65,1.65,1.55,2.0,1.9444444444444444,1.55,1.35,1.55,1.5789473684210529,1.8,2.8,2.75,2.15,20,60,0.3333333333333333
1155,['STAT 231'],1,James Adcock,2.3448275862068964,3.017543859649123,2.145454545454545,2.3859649122807016,2.232142857142857,2.2580645161290325,2.2363636363636363,2.333333333333333,1.9322033898305084,2.0,1.9583333333333333,2.046511627906977,2.7931034482758617,3.0,2.033333333333333,60,219,0.273972602739726
1155,['STAT 331'],1,Nagham Mohammad,2.8955223880597014,2.8095238095238093,2.4032258064516134,2.984848484848485,2.727272727272727,2.0,2.328358208955224,2.787878787878788,1.9253731343283584,1.9242424242424243,1.96875,1.9333333333333331,2.378787878787879,2.8656716417910446,2.074626865671642,67,140,0.4785714285714286
1155,['STAT 372'],1,Dina Dawoud,2.060240963855421,2.9506172839506166,2.025,2.108433734939759,1.9397590361445785,2.1111111111111107,2.2375,2.036144578313253,1.9642857142857144,1.8192771084337351,1.7792207792207793,1.8965517241379308,2.9879518072289155,2.9397590361445785,1.9285714285714288,84,151,0.5562913907284768
1155,['STAT 371'],1,Hamy Fahmy,2.042553191489361,2.5531914893617023,2.042553191489361,1.8297872340425527,1.9787234042553192,2.125,2.113636363636364,2.042553191489361,1.3829787234042554,1.8666666666666667,1.6666666666666667,1.9268292682926829,2.3023255813953494,2.5869565217391304,2.4565217391304346,47,113,0.415929203539823
1155,['STAT 431'],1,Matthias Schonlau,2.126984126984127,2.838709677419355,1.935483870967742,2.421875,2.2857142857142856,2.2888888888888888,2.0161290322580645,2.2698412698412698,1.578125,1.746031746031746,1.8703703703703705,1.875,2.838709677419355,2.9375,2.15625,64,121,0.5289256198347108
1155,['STAT 231'],2,Surya Banerjee,1.8376068376068373,2.7931034482758617,1.4086956521739131,2.068376068376069,1.6068376068376071,1.5833333333333333,2.026086956521739,1.5384615384615383,1.3644067796610169,1.8472222222222223,1.967032967032967,2.1012658227848102,2.683760683760684,2.981308411214953,2.042016806722689,119,299,0.3979933110367893
1155,['STAT 230'],2,Nagham Mohammad,2.1132075471698117,3.1886792452830184,1.9019607843137252,2.0754716981132075,2.4339622641509435,1.7714285714285714,2.0576923076923075,2.150943396226415,1.8727272727272728,1.8727272727272728,1.5952380952380951,1.8571428571428568,2.851851851851852,2.890909090909091,1.818181818181818,55,141,0.3900709219858156
1155,['STAT 230'],1,Dina Dawoud,1.5964912280701755,2.9821428571428568,1.7699115044247788,1.6810344827586208,1.6173913043478259,2.083333333333333,1.945454545454545,1.631578947368421,1.8495575221238936,1.7857142857142858,1.6701030927835052,1.7362637362637363,2.7652173913043483,3.0086206896551726,2.0521739130434784,116,239,0.48535564853556484
1155,['STAT 340'],1,Riley Metzger,1.710144927536232,2.86231884057971,1.8175182481751824,1.8695652173913044,1.608695652173913,2.2020202020202015,1.8296296296296295,1.7826086956521738,1.1510791366906474,1.710144927536232,2.1,2.333333333333333,2.9635036496350367,2.9416058394160585,2.1079136690647484,139,199,0.6984924623115578
1155,['STAT 938'],1,Fernando Camacho,1.2,3.0,1.6,1.8,1.4,1.6666666666666667,1.8,1.6,1.0,1.6,1.6666666666666667,2.6666666666666665,3.0,2.6,2.8,5,9,0.5555555555555556
1155,['STAT 230'],3,Diana Skrzydlo,1.4545454545454546,2.8363636363636364,1.6545454545454543,1.7454545454545454,1.4814814814814814,2.032258064516129,1.7115384615384617,1.5636363636363635,1.5818181818181818,1.6153846153846154,1.65,1.5483870967741935,2.740740740740741,3.037037037037037,1.7818181818181815,55,132,0.4166666666666667
1155,['STAT 332'],1,Riley Metzger,1.7083333333333333,2.907563025210084,1.9145299145299144,1.8916666666666664,1.7083333333333333,2.0434782608695654,1.9292035398230087,1.8666666666666667,1.2916666666666667,2.0258620689655173,1.8787878787878791,2.2444444444444445,2.9145299145299144,2.9831932773109244,2.075,120,211,0.5687203791469194
1155,['STAT 946'],1,Peisong Han,1.25,2.875,1.375,1.25,1.375,1.5,1.5714285714285714,1.25,1.125,1.25,1.4,1.25,2.75,3.0,2.25,8,10,0.8
1155,['STAT 330'],1,Peisong Han,2.0121951219512195,2.45679012345679,2.0370370370370368,2.074074074074074,2.320987654320988,1.9245283018867925,2.189873417721519,2.0975609756097557,1.4390243902439024,1.7636363636363637,2.1320754716981134,2.260869565217391,2.6913580246913575,2.958904109589041,2.1829268292682933,82,148,0.5540540540540541
1155,['STAT 334'],1,Diana Skrzydlo,1.4,3.05,1.6,1.5,1.45,1.625,1.65,1.35,1.1,1.55,2.0,1.75,3.0,2.9,1.9,20,35,0.5714285714285714
1155,['STAT 231'],3,Surya Banerjee,1.7009345794392523,2.8867924528301887,1.3333333333333333,2.2358490566037736,1.4528301886792452,1.609375,1.6288659793814433,1.4528301886792452,1.411214953271028,1.805555555555556,1.7432432432432432,1.9375,2.875,3.083333333333333,1.897196261682243,107,197,0.5431472081218274
1155,['STAT 443'],1,Surya Banerjee,2.2233009708737863,2.601941747572816,1.6274509803921569,2.495145631067961,2.107843137254902,1.68,1.9489795918367347,1.951456310679612,1.303921568627451,1.7864077669902914,1.8125,1.9375,2.6893203883495147,2.931372549019608,2.284313725490196,103,185,0.5567567567567567
1155,['STAT 333'],1,Pengfei Li,1.225,2.8916666666666666,1.3445378151260503,1.3,1.5932203389830508,1.4065934065934067,1.6083333333333334,1.2857142857142858,1.2521008403361344,1.5,1.4848484848484849,1.6111111111111112,2.8666666666666667,2.9411764705882355,2.142857142857143,120,184,0.6521739130434783
1155,"['STAT 430', 'STAT 830']",1,Pengfei Li,1.2,2.9230769230769234,1.2923076923076924,1.3692307692307693,1.5692307692307692,1.3673469387755102,1.75,1.2307692307692308,1.2769230769230768,1.553846153846154,1.431372549019608,2.0,2.9384615384615387,3.0153846153846158,2.03125,65,110,0.5909090909090909
1159,['SE 212'],2,Nancy Day,1.4444444444444444,2.6666666666666665,1.1851851851851851,1.5925925925925926,1.4074074074074074,1.8,1.7037037037037035,1.2307692307692308,1.3333333333333333,1.2962962962962965,1.56,2.625,2.555555555555556,2.814814814814815,2.333333333333333,27,55,0.4909090909090909
1159,['SE 212'],1,Nancy Day,1.44,2.68,1.6,1.8,1.4,1.9166666666666667,1.72,1.36,1.4,1.4,1.631578947368421,2.4615384615384617,2.52,2.72,2.44,25,70,0.35714285714285715
1159,"['AMATH 331', 'PMATH 331']",1,Robert Andre,1.2592592592592593,2.7777777777777777,1.4285714285714286,1.6785714285714286,1.3333333333333333,1.3636363636363635,2.0384615384615383,1.2857142857142858,1.1071428571428572,1.5357142857142858,1.6521739130434785,1.6666666666666667,2.75,2.9642857142857144,2.357142857142857,28,95,0.29473684210526313
1159,['PMATH 340'],1,Wentang Kuo,1.8571428571428568,2.756097560975609,1.5365853658536586,2.2439024390243905,2.3170731707317067,2.0,1.85,1.761904761904762,1.4047619047619049,1.5238095238095235,1.7,1.7692307692307692,2.925,3.2142857142857144,1.951219512195122,42,60,0.7
1159,['PMATH 351'],1,Alexandru Nica,1.25,2.975,1.525,1.425,1.5128205128205128,1.9047619047619049,1.4871794871794872,1.175,1.225,1.4102564102564104,1.1891891891891893,1.25,3.0769230769230766,2.675,2.55,40,48,0.8333333333333334
1159,['STAT 890'],1,Fernando Camacho,1.75,2.0,1.6666666666666667,1.75,1.75,2.6666666666666665,1.5,1.75,1.25,2.0,2.0,1.5,2.5,2.5,3.25,4,5,0.8
1159,"['ACC 772', 'ACTSC 972']",1,David Saunders,1.1666666666666667,2.6666666666666665,1.1428571428571428,1.1666666666666667,1.2857142857142858,1.6666666666666667,1.2857142857142858,1.3333333333333333,1.7142857142857142,1.5,1.1666666666666667,1.5,3.0,3.0,2.1666666666666665,7,18,0.3888888888888889
1159,"['ACC 770', 'ACTSC 970']",1,Bin Li,1.380952380952381,2.761904761904762,1.4761904761904765,1.380952380952381,1.5714285714285714,1.5263157894736843,1.6666666666666667,1.4285714285714286,1.0952380952380951,1.4761904761904765,1.4285714285714286,1.9411764705882355,2.8571428571428568,2.952380952380953,2.4761904761904763,21,40,0.525
1159,['ACTSC 615'],1,Doug Andrews,2.8461538461538463,2.6666666666666665,2.6923076923076925,3.0,2.5384615384615383,2.083333333333333,2.230769230769231,2.9230769230769234,1.1538461538461535,2.3,2.0,1.8461538461538465,2.333333333333333,3.9230769230769234,1.6923076923076923,13,21,0.6190476190476191
1159,['ACTSC 613'],1,Mu Zhu,1.3333333333333333,2.4,1.2666666666666666,1.2,1.4666666666666666,1.4444444444444444,1.4,1.3333333333333333,1.0666666666666669,1.2666666666666666,1.2222222222222223,1.5,2.6,2.933333333333333,1.6666666666666667,15,21,0.7142857142857143
1159,['ACTSC 371'],2,Brent Matheson,2.9,2.8421052631578947,2.6,2.8,2.6,3.0,1.9,2.9,2.5,2.0,2.2857142857142856,2.1111111111111107,2.8947368421052637,3.4615384615384617,2.05,20,101,0.19801980198019803
1159,['ACTSC 612'],1,Ken Seng Tan,2.0769230769230766,2.6153846153846154,2.0,2.3076923076923075,2.0769230769230766,2.0,1.3076923076923077,2.0,1.0,1.5384615384615383,1.6153846153846154,1.2307692307692308,2.3846153846153846,2.769230769230769,2.0,13,21,0.6190476190476191
1159,"['ACTSC 432', 'ACTSC 832']",1,Jun Cai,1.4583333333333333,2.833333333333333,2.3043478260869565,1.7916666666666667,2.4166666666666665,1.9166666666666667,1.875,1.9166666666666667,1.0833333333333333,1.5,1.625,1.9,2.875,2.952380952380953,2.208333333333333,24,54,0.4444444444444444
1159,"['ACTSC 431', 'ACTSC 831']",1,Chengguo Weng,1.8148148148148149,2.8703703703703702,1.7547169811320755,1.5925925925925926,2.351851851851852,1.7804878048780488,1.9038461538461535,1.8703703703703705,1.2592592592592593,1.5714285714285714,1.5121951219512195,1.95,2.8679245283018866,3.12,2.2962962962962963,54,81,0.6666666666666666
1159,['ACTSC 611'],1,Johnny Li,1.1111111111111112,2.7777777777777777,1.0555555555555556,1.0555555555555556,1.1111111111111112,1.3333333333333333,1.3888888888888888,1.0555555555555556,1.0,1.1666666666666667,1.25,1.6666666666666667,3.0,2.9444444444444446,1.7222222222222223,18,21,0.8571428571428571
1159,['ACTSC 371'],1,Ken Seng Tan,2.0930232558139537,2.86046511627907,1.9523809523809523,2.142857142857143,2.2954545454545454,2.3548387096774195,2.0232558139534884,2.13953488372093,1.7727272727272727,1.9333333333333331,1.875,1.95,2.3095238095238093,2.861111111111111,2.409090909090909,44,124,0.3548387096774194
1159,['ACTSC 471'],1,Neil Brisley,1.8,3.2,1.6,1.6,1.2,1.3333333333333333,1.2,1.2,1.2,2.0,2.0,2.0,3.2,3.0,2.4,5,12,0.4166666666666667
1159,['ACTSC 372'],1,Peter Wood,1.6031746031746033,2.8095238095238093,1.4603174603174602,1.7301587301587302,1.4920634920634919,1.809523809523809,1.7142857142857142,1.4838709677419355,1.2063492063492065,1.4126984126984128,1.4634146341463414,1.864864864864865,2.7460317460317465,2.9838709677419355,2.1904761904761907,63,175,0.36
1159,"['ACTSC 445', 'ACTSC 845']",1,David Saunders,2.188679245283019,2.660377358490566,1.9230769230769231,2.4615384615384617,1.9230769230769231,2.239130434782609,1.92,1.9056603773584904,1.2830188679245282,1.7547169811320755,1.78,1.8965517241379308,2.509433962264151,2.641509433962264,2.7358490566037736,53,100,0.53
1159,['ACTSC 331'],1,Jun Cai,1.8297872340425527,2.739130434782609,2.108695652173913,1.9148936170212767,2.8297872340425534,2.2222222222222223,1.8837209302325584,2.0869565217391304,1.1702127659574468,1.5161290322580645,1.6153846153846154,2.0416666666666665,2.9130434782608696,3.095238095238096,2.25531914893617,47,106,0.44339622641509435
1159,['ACTSC 463'],1,Chris Van Kooten,2.1666666666666665,2.6111111111111107,1.8235294117647056,2.294117647058824,1.8888888888888888,2.6666666666666665,2.055555555555556,2.1111111111111107,1.3888888888888888,1.6,1.9166666666666667,1.875,2.888888888888889,3.3846153846153846,1.7222222222222223,18,38,0.47368421052631576
1159,['ACTSC 231'],2,Yuchen Mei,2.1333333333333333,2.5434782608695654,2.0454545454545454,2.217391304347826,2.4130434782608696,2.1818181818181817,2.069767441860465,2.136363636363636,1.5,1.8666666666666667,1.84,1.761904761904762,2.5111111111111106,2.921052631578948,2.239130434782609,46,103,0.44660194174757284
1159,['ACTSC 231'],1,Keith Freeland,2.5612244897959178,2.8191489361702127,2.344444444444445,2.591836734693877,2.391752577319588,2.5581395348837206,2.1157894736842104,2.622448979591837,1.6428571428571428,2.074074074074074,2.0,2.0476190476190474,2.3814432989690717,3.430555555555556,2.1515151515151514,99,237,0.4177215189873418
1159,['ACTSC 221'],1,Peter Blake,1.606060606060606,3.0,1.65625,1.71875,1.59375,1.7727272727272727,1.625,1.5151515151515151,1.6969696969696968,1.3333333333333333,1.5,1.7419354838709675,2.9696969696969697,2.9090909090909087,1.9696969696969695,33,94,0.35106382978723405
1159,['ACTSC 232'],1,James Adcock,1.6428571428571428,2.8928571428571432,1.851851851851852,1.6296296296296295,1.6785714285714286,2.4444444444444446,1.7407407407407407,1.6785714285714286,1.2222222222222223,1.6428571428571428,1.6666666666666667,2.1739130434782608,2.6785714285714284,2.642857142857143,2.2142857142857144,28,99,0.2828282828282828
1159,"['ACTSC 446', 'ACTSC 846']",1,Christiane Lemieux,1.8863636363636365,2.4418604651162794,1.6976744186046508,1.75,1.8636363636363635,1.935483870967742,1.951219512195122,1.8604651162790695,1.5,1.7209302325581397,1.7692307692307692,1.90625,2.4545454545454546,2.8409090909090913,2.386363636363636,44,78,0.5641025641025641
1159,['ACTSC 614'],1,Doug Andrews,2.769230769230769,2.5384615384615383,2.8461538461538463,3.0,2.3076923076923075,2.0,2.0,2.8461538461538463,1.0769230769230769,2.4,1.8571428571428568,2.083333333333333,2.769230769230769,3.6666666666666665,1.7692307692307692,13,21,0.6190476190476191
1159,"['ACTSC 974', 'STAT 974']",1,Tony Wirjanto,1.5714285714285714,3.0,1.1428571428571428,1.5714285714285714,1.7142857142857142,1.1428571428571428,1.4285714285714286,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.4,2.2857142857142856,2.2857142857142856,2.4285714285714284,7,23,0.30434782608695654
1159,"['AMATH 740', 'CM 770', 'CS 770']",1,Jeff Orchard,1.6428571428571428,3.1071428571428568,1.6428571428571428,1.5,1.5714285714285714,1.5217391304347827,1.7777777777777777,1.5714285714285714,1.0714285714285714,1.6296296296296295,1.5185185185185186,1.8888888888888888,3.1481481481481484,3.1071428571428568,2.4285714285714284,28,38,0.7368421052631579
1159,"['AMATH 871', 'CO 681', 'CS 768', 'PHYS 767', 'QIC 710']",1,Richard Cleve,1.5,3.066666666666667,1.4375,1.75,1.75,1.9166666666666667,1.375,1.6875,1.4375,1.4375,1.5,1.4285714285714286,2.8666666666666667,2.875,3.0625,16,26,0.6153846153846154
1159,['AMATH 250'],2,Joe West,1.4117647058823528,2.617647058823529,1.4411764705882353,1.4411764705882353,1.2352941176470589,1.807692307692308,1.6666666666666667,1.3235294117647058,1.2058823529411764,1.5588235294117647,1.7058823529411764,1.8235294117647056,2.6666666666666665,2.84375,2.0,34,103,0.3300970873786408
1159,['AMATH 456'],1,David Siegel,1.7,2.8666666666666667,1.6,1.6551724137931034,1.8666666666666667,1.9230769230769231,1.7586206896551724,1.6333333333333333,1.1666666666666667,1.4,1.7,1.75,3.0,2.933333333333333,2.3666666666666667,30,46,0.6521739130434783
1159,['AMATH 231'],1,Edward Vrscay,1.3333333333333333,2.8666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3846153846153846,1.2857142857142858,1.2,1.1333333333333333,1.2666666666666666,1.5714285714285714,1.75,2.933333333333333,2.8666666666666667,2.333333333333333,15,22,0.6818181818181818
1159,['AMATH 250'],1,Joe West,1.5853658536585369,2.9047619047619047,1.4878048780487805,1.4634146341463414,1.4761904761904765,2.142857142857143,1.825,1.4146341463414631,1.238095238095238,1.5853658536585369,1.6923076923076923,2.0,2.775,2.8571428571428568,2.024390243902439,42,119,0.35294117647058826
1159,['AMATH 350'],1,David Harmsworth,1.3243243243243243,2.675675675675676,1.3783783783783785,1.4054054054054057,1.2972972972972974,1.7,1.9142857142857144,1.3783783783783785,1.2162162162162162,1.4594594594594594,1.5,1.7333333333333334,2.2972972972972974,2.7222222222222223,2.4864864864864864,37,119,0.31092436974789917
1159,['AMATH 351'],1,Francis Poulin,1.6896551724137931,2.862068965517241,1.5517241379310345,1.827586206896552,1.8965517241379308,1.5,1.7777777777777777,1.7931034482758617,1.1724137931034482,1.6428571428571428,1.8,2.25,2.7586206896551726,2.7931034482758617,2.5172413793103448,29,41,0.7073170731707317
1159,['AMATH 271'],1,Michael Waite,1.3636363636363635,2.8095238095238093,1.681818181818182,1.4545454545454546,1.2727272727272727,1.6,1.4545454545454546,1.4090909090909092,1.2272727272727273,1.7727272727272727,1.8,1.6363636363636365,2.863636363636364,2.590909090909091,2.272727272727273,22,33,0.6666666666666666
1159,['AMATH 251'],1,Kevin Lamb,2.6666666666666665,2.4642857142857144,2.0370370370370368,2.740740740740741,2.5185185185185186,2.0,1.8888888888888888,2.75,1.5714285714285714,1.9259259259259256,1.75,1.8,2.5,2.2962962962962963,2.3703703703703702,28,51,0.5490196078431373
1159,['AMATH 453'],1,Sivabal Sivaloganathan,2.3076923076923075,1.8461538461538465,1.6153846153846154,2.0769230769230766,1.9230769230769231,2.083333333333333,1.75,2.0769230769230766,1.4615384615384617,2.0769230769230766,1.9230769230769231,1.75,1.9230769230769231,2.0769230769230766,2.9230769230769234,13,18,0.7222222222222222
1159,['AMATH 442'],1,Sander Rhebergen,1.375,2.875,1.375,2.125,1.5,1.7142857142857142,1.375,1.375,1.375,1.5,1.7142857142857142,1.6666666666666667,3.125,3.125,1.875,8,10,0.8
1159,['CO 370'],1,Ricardo Fukasawa,2.0,2.56,2.0,2.0,1.7916666666666667,2.066666666666667,1.9565217391304348,2.0,1.32,1.8,2.0526315789473686,2.0,2.36,2.4166666666666665,2.96,25,84,0.2976190476190476
1159,['CO 342'],1,Bruce Richter,1.2105263157894737,3.0526315789473686,1.1666666666666667,1.368421052631579,1.263157894736842,1.7777777777777777,1.65,1.2105263157894737,1.6,1.45,2.2857142857142856,3.0,3.15,3.05,2.2,20,44,0.45454545454545453
1159,['CO 250'],2,Stephen Vavasis,2.054054054054054,2.25,1.8108108108108107,2.108108108108108,2.081081081081081,1.9259259259259256,1.8529411764705883,1.864864864864865,1.2972972972972974,1.7222222222222223,1.5789473684210529,1.5151515151515151,2.45945945945946,2.4054054054054053,2.810810810810811,37,98,0.37755102040816324
1159,"['CO 442', 'CO 642']",1,Luke Postle,1.8333333333333333,2.4166666666666665,1.9166666666666667,2.1818181818181817,1.5,2.4545454545454546,1.3333333333333333,1.5,1.0,1.3333333333333333,1.5,1.6666666666666667,2.4166666666666665,2.333333333333333,4.166666666666667,12,28,0.42857142857142855
1159,['CO 330'],1,Eric Katz,2.4166666666666665,2.583333333333333,2.0,2.25,1.9166666666666667,2.25,1.5,2.083333333333333,1.25,1.5454545454545454,1.4166666666666667,1.0,2.636363636363636,2.6666666666666665,2.6666666666666665,12,33,0.36363636363636365
1159,['CO 456'],1,Gabriel Gauthier-Shalom,2.8461538461538463,2.68,1.9259259259259256,2.230769230769231,2.0384615384615383,2.0588235294117645,1.5555555555555556,2.3076923076923075,1.4074074074074074,1.7407407407407407,1.75,1.75,2.888888888888889,3.0740740740740735,2.2962962962962963,27,46,0.5869565217391305
1159,['CO 250'],1,Bertrand Guenin,1.825,2.7,1.65,1.925,1.7179487179487178,2.074074074074074,1.85,1.641025641025641,1.325,1.8947368421052633,1.6875,1.5757575757575757,2.5,2.3157894736842106,2.2820512820512815,40,107,0.37383177570093457
1159,['CO 227'],1,Patrick Roh,2.263157894736842,2.7894736842105257,2.3157894736842106,2.1578947368421053,1.8421052631578947,1.7333333333333334,2.0588235294117645,2.1052631578947367,1.7894736842105263,1.5789473684210529,1.6666666666666667,2.25,2.5789473684210527,2.7894736842105257,2.3684210526315788,19,50,0.38
1159,['CO 351'],1,Bruce Richter,2.4375,2.8125,1.875,2.1875,1.8125,1.9090909090909087,1.625,2.0625,1.1875,1.6,1.8461538461538465,1.3333333333333333,3.0,2.75,2.75,16,42,0.38095238095238093
1159,"['CO 450', 'CO 650']",1,Ricardo Fukasawa,1.7777777777777777,3.111111111111111,2.1111111111111107,1.5555555555555556,2.1111111111111107,2.5,2.0,2.1111111111111107,1.0,1.4444444444444444,1.5,1.1666666666666667,3.111111111111111,3.0,3.0,9,20,0.45
1159,['CO 372'],1,Wei Xu,2.5454545454545454,2.9090909090909087,2.636363636363636,2.4545454545454546,2.8181818181818183,2.636363636363636,2.4545454545454546,2.636363636363636,1.2727272727272727,2.272727272727273,2.5,2.6666666666666665,2.4545454545454546,2.5454545454545454,3.0909090909090913,11,39,0.28205128205128205
1159,"['CO 485', 'CO 685']",1,David Jao,1.7368421052631582,2.9473684210526314,1.3157894736842106,1.8947368421052633,1.4736842105263157,1.9375,1.5789473684210529,1.4210526315789471,1.1111111111111112,1.4444444444444444,1.4285714285714286,1.9444444444444444,3.1052631578947367,3.3157894736842106,2.2105263157894743,19,27,0.7037037037037037
1159,"['CO 463', 'CO 663']",1,Henry Wolkowicz,1.6,2.4,1.0,1.4,1.4,1.25,1.8,1.6,1.2,1.5,1.0,1.6666666666666667,2.25,2.8,3.5,5,15,0.3333333333333333
1159,['COMM 231'],1,Joe Radocchia,1.891304347826087,2.760869565217391,1.8888888888888888,2.2888888888888888,1.7608695652173914,2.357142857142857,1.837209302325581,1.7777777777777777,1.4130434782608696,1.880952380952381,1.9375,1.8666666666666667,2.7555555555555555,2.955555555555556,1.9565217391304348,46,135,0.34074074074074073
1159,['COMM 421'],1,Brent Matheson,2.6666666666666665,2.6666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665,1.6,1.8333333333333333,2.6666666666666665,2.6666666666666665,2.0,2.5,2.0,3.1666666666666665,3.1666666666666665,2.0,6,17,0.35294117647058826
1159,['COMM 431'],1,Michael Liu,1.8461538461538465,3.0769230769230766,2.3846153846153846,1.7692307692307692,2.0769230769230766,2.363636363636364,1.4615384615384617,1.7692307692307692,1.3846153846153846,1.6153846153846154,2.090909090909091,2.1666666666666665,2.8461538461538463,2.6923076923076925,2.230769230769231,13,24,0.5416666666666666
1159,['CS 200'],1,Barbara Daly,1.807692307692308,3.0,1.5769230769230769,2.0769230769230766,1.7307692307692308,1.6875,1.92,1.7307692307692308,1.3846153846153846,1.5,1.9444444444444444,2.260869565217391,2.8846153846153846,2.6923076923076925,2.36,26,41,0.6341463414634146
1159,['CS 348'],1,Edward Chan,3.4545454545454546,3.2692307692307687,3.5862068965517233,3.53125,3.875,3.363636363636364,2.484848484848485,3.5294117647058822,2.794117647058824,1.9090909090909087,2.125,3.0,3.4242424242424243,3.333333333333333,1.9117647058823528,34,81,0.41975308641975306
1159,['CS 245'],4,Peter van Beek,1.7777777777777777,2.833333333333333,1.4259259259259258,1.8703703703703705,1.7735849056603774,1.9565217391304348,2.0,1.6111111111111112,1.3962264150943395,1.5098039215686274,1.5897435897435896,2.125,2.679245283018868,3.037037037037037,2.0370370370370368,54,96,0.5625
1159,['CS 245'],5,Peter van Beek,1.8666666666666667,2.9090909090909087,1.5581395348837208,2.1777777777777776,1.9565217391304348,1.6923076923076923,2.0681818181818183,1.826086956521739,1.5111111111111108,1.4883720930232558,1.606060606060606,2.1578947368421053,2.571428571428572,2.976744186046512,2.1162790697674416,46,93,0.4946236559139785
1159,['CS 341'],1,Doug Stinson,1.9333333333333331,2.7555555555555555,1.6590909090909092,2.2,1.9333333333333331,1.7894736842105263,1.7954545454545454,1.7727272727272727,1.4222222222222225,1.7727272727272727,1.6,2.0,2.8,2.886363636363636,2.4444444444444446,45,81,0.5555555555555556
1159,['CS 245'],6,Shai Ben-David,2.130434782608696,2.9545454545454546,1.6956521739130437,2.0434782608695654,1.7826086956521738,1.9090909090909087,1.5217391304347827,1.6521739130434785,1.2608695652173914,1.6521739130434785,1.0,2.5,3.0,3.652173913043478,1.6956521739130437,23,36,0.6388888888888888
